GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,STATEICP,COUNTYICP,AGP001,AGP002,AGV001,AGV002
"G5100650","1860","Virginia","510","Fluvanna","0650","Fluvanna","40","650",88635,69854,2332149,73404
"G5100670","1860","Virginia","510","Franklin","0670","Franklin","40","670",153212,254420,3684634,108484
"G5100690","1860","Virginia","510","Frederick","0690","Frederick","40","690",116117,74356,3987945,148515
"G5100710","1860","Virginia","510","Giles","0710","Giles","40","710",49015,108746,1760806,37674
"G5100715","1860","Virginia","510","Gilmer","0715","Gilmer","40","715",18154,82684,622965,13738
"G5100730","1860","Virginia","510","Gloucester","0730","Gloucester","40","730",58708,53418,2001234,60518
"G5100750","1860","Virginia","510","Goochland","0750","Goochland","40","750",83424,72636,2524327,80435
"G5100770","1860","Virginia","510","Grayson","0770","Grayson","40","770",60245,160587,1432258,58241
"G5100775","1860","Virginia","510","Greenbrier","0775","Greenbrier","40","775",123765,285084,5713422,86286
"G5100790","1860","Virginia","510","Greene","0790","Greene","40","790",44655,60299,1213979,36651
"G5100810","1860","Virginia","510","Greensville","0810","Greensville","40","810",70317,97648,982900,37025
"G5100830","1860","Virginia","510","Halifax","0830","Halifax","40","830",277913,196552,6922479,147181
"G5100833","1860","Virginia","510","Hampshire","0833","Hampshire","40","835",172690,376640,3947900,166316
"G5100837","1860","Virginia","510","Hancock","0837","Hancock","40","845",31904,17228,1676745,38489
"G5100850","1860","Virginia","510","Hanover","0850","Hanover","40","850",141205,218120,4203120,142934
"G5100853","1860","Virginia","510","Hardy","0853","Hardy","40","855",85564,200927,2579581,57753
"G5100857","1860","Virginia","510","Harrison","0857","Harrison","40","865",119827,547319,4642794,63261
"G5100870","1860","Virginia","510","Henrico","0870","Henrico","40","870",69220,66490,5128610,145114
"G5100890","1860","Virginia","510","Henry","0890","Henry","40","890",79955,141022,2341356,38369
"G5100910","1860","Virginia","510","Highland","0910","Highland","40","910",66027,172944,1535379,20813
"G5100930","1860","Virginia","510","Isle Of Wight","0930","Isle Of Wight","40","930",64755,110563,1531290,44440
"G5100935","1860","Virginia","510","Jackson","0935","Jackson","40","935",36457,102881,1355201,33410
"G5100950","1860","Virginia","510","James City","0950","James City","40","950",25003,52715,1011340,28609
"G5100953","1860","Virginia","510","Jefferson","0953","Jefferson","40","955",85735,24348,5652143,119176
"G5100957","1860","Virginia","510","Kanawha","0957","Kanawha","40","965",37686,170063,1895918,34246
"G5100970","1860","Virginia","510","King And Queen","0970","King And Queen","40","970",108107,76925,2454708,57015
"G5100990","1860","Virginia","510","King George","0990","King George","40","990",70753,42743,1933469,56531
"G5101010","1860","Virginia","510","King William","1010","King William","40","1010",99674,64239,2568250,80172
"G5101030","1860","Virginia","510","Lancaster","1030","Lancaster","40","1030",34925,38742,1307441,60143
"G5101050","1860","Virginia","510","Lee","1050","Lee","40","1050",72405,170192,2768021,42785
"G5101053","1860","Virginia","510","Lewis","1053","Lewis","40","1055",42613,69731,1327743,23582
"G5101057","1860","Virginia","510","Logan","1057","Logan","40","1065",17367,220888,558443,9790
"G5101070","1860","Virginia","510","Loudoun","1070","Loudoun","40","1070",220266,75876,10508212,238264
"G5101090","1860","Virginia","510","Louisa","1090","Louisa","40","1090",156950,132889,4461836,108245
"G5101110","1860","Virginia","510","Lunenburg","1110","Lunenburg","40","1110",110935,142546,2232979,62961
"G5101130","1860","Virginia","510","Madison","1130","Madison","40","1130",97421,115801,2816620,91377
"G5101133","1860","Virginia","510","Marion","1133","Marion","40","1141",81096,93637,3115337,55057
"G5101135","1860","Virginia","510","Marshall","1135","Marshall","40","1145",59136,62543,2489909,58262
"G5101137","1860","Virginia","510","Mason","1137","Mason","40","1148",37925,66315,1951283,37761
"G5101150","1860","Virginia","510","Mathews","1150","Matthews","40","1150",29594,19838,1450460,34214
"G5101155","1860","Virginia","510","McDowell","1155","Mcdowell","40","1155",4641,64739,100655,2088
"G5101170","1860","Virginia","510","Mecklenburg","1170","Mecklenburg","40","1170",139840,202643,3606956,99175
"G5101175","1860","Virginia","510","Mercer","1175","Mercer","40","1175",48718,237774,1540185,33844
"G5101190","1860","Virginia","510","Middlesex","1190","Middlesex","40","1190",36624,31655,1145060,31603
"G5101193","1860","Virginia","510","Monongalia","1193","Monongalia","40","1195",92048,86310,2884916,59257
"G5101197","1860","Virginia","510","Monroe","1197","Monroe","40","1205",106295,185669,3768775,73807
"G5101210","1860","Virginia","510","Montgomery","1210","Montgomery","40","1210",72939,113260,3062680,67537
"G5101215","1860","Virginia","510","Morgan","1215","Morgan","40","1215",27147,48116,479987,27931
"G5101230","1860","Virginia","510","Nansemond","1230","Nansemond","40","1230",59708,112750,1680210,42312
"G5101250","1860","Virginia","510","Nelson","1250","Nelson","40","1250",118036,152948,4009504,80798
"G5101270","1860","Virginia","510","New Kent","1270","New Kent","40","1270",46310,66965,1331275,55402
"G5101275","1860","Virginia","510","Nicholas","1275","Nicholas","40","1275",34941,1425287,3607259,43651
"G5101290","1860","Virginia","510","Norfolk","1290","Norfolk","40","1290",47985,81794,2140252,40836
"G5101310","1860","Virginia","510","Northampton","1310","Northampton","40","1310",56402,40065,2184150,47720
"G5101330","1860","Virginia","510","Northumberland","1330","Northumberland","40","1330",54459,53390,1701047,58624
"G5101350","1860","Virginia","510","Nottoway","1350","Nottoway","40","1350",67775,88800,1729186,47567
"G5101355","1860","Virginia","510","Ohio","1355","Ohio","40","1355",37487,17353,2423520,50640
"G5101370","1860","Virginia","510","Orange","1370","Orange","40","1370",107743,68993,3779299,104266
"G5101390","1860","Virginia","510","Page","1390","Page","40","1390",58431,63600,2192549,80420
"G5101410","1860","Virginia","510","Patrick","1410","Patrick","40","1410",58064,168899,1278805,23296
"G5101415","1860","Virginia","510","Pendleton","1415","Pendleton","40","1415",81184,220642,1606532,47838
"G5101430","1860","Virginia","510","Pittsylvania","1430","Pittsylvania","40","1430",247156,332882,5760940,131565
"G5101433","1860","Virginia","510","Pleasants","1433","Pleasants","40","1435",15809,36798,649220,12752
"G5101437","1860","Virginia","510","Pocahontas","1437","Pocahontas","40","1445",74619,754302,2051780,39937
"G5101450","1860","Virginia","510","Powhatan","1450","Powhatan","40","1450",68516,75213,2100284,70369
"G5101455","1860","Virginia","510","Preston","1455","Preston","40","1455",92663,195351,2257314,100929
"G5101470","1860","Virginia","510","Prince Edward","1470","Prince Edward","40","1470",108536,106151,2957131,61744
"G5101490","1860","Virginia","510","Prince George","1490","Prince George","40","1490",63777,83809,1947415,74674
"G5101510","1860","Virginia","510","Princess Anne","1510","Princess Anne","40","1510",57612,75140,1860486,40880
"G5101530","1860","Virginia","510","Prince William","1530","Prince William","40","1530",97353,76746,2373100,63366
"G5101550","1860","Virginia","510","Pulaski","1550","Pulaski","40","1550",59003,114446,2337220,42154
"G5101553","1860","Virginia","510","Putnam","1553","Putnam","40","1555",31239,89789,1266592,33717
"G5101555","1860","Virginia","510","Raleigh","1555","Raleigh","40","1565",11632,105313,414672,9354
"G5101557","1860","Virginia","510","Randolph","1557","Randolph","40","1567",48249,278083,1628295,20880
"G5101570","1860","Virginia","510","Rappahannock","1570","Rappahannock","40","1570",103880,46768,2860410,66023
"G5101590","1860","Virginia","510","Richmond","1590","Richmond","40","1590",52094,43630,1270037,32889
"G5101593","1860","Virginia","510","Ritchie","1593","Ritchie","40","1595",38227,165372,1500626,31083
"G5101597","1860","Virginia","510","Roane","1597","Roane","40","1605",19767,105808,531702,12179
"G5101610","1860","Virginia","510","Roanoke","1610","Roanoke","40","1610",58306,133079,2323226,61690
"G5101630","1860","Virginia","510","Rockbridge","1630","Rockbridge","40","1630",139236,200886,5785123,109223
"G5101650","1860","Virginia","510","Rockingham","1650","Rockingham","40","1650",200803,145165,9718614,262506
"G5101670","1860","Virginia","510","Russell","1670","Russell","40","1670",93066,119117,2324483,46806
"G5101690","1860","Virginia","510","Scott","1690","Scott","40","1690",73693,226155,2085722,49095
"G5101710","1860","Virginia","510","Shenandoah","1710","Shenandoah","40","1710",76641,88910,4035255,99133
"G5101730","1860","Virginia","510","Smyth","1730","Smyth","40","1730",67528,145162,2626469,45325
"G5101750","1860","Virginia","510","Southampton","1750","Southampton","40","1750",131963,168708,1615065,77852
"G5101770","1860","Virginia","510","Spotsylvania","1770","Spotsylvania","40","1770",116007,117059,2394424,78794
"G5101790","1860","Virginia","510","Stafford","1790","Stafford","40","1790",62377,63960,1536580,46085
"G5101810","1860","Virginia","510","Surry","1810","Surry","40","1810",50306,123922,1082056,28597
"G5101830","1860","Virginia","510","Sussex","1830","Sussex","40","1830",126088,134426,1601905,71498
"G5101835","1860","Virginia","510","Taylor","1835","Taylor","40","1835",35147,32900,1090010,21937
"G5101850","1860","Virginia","510","Tazewell","1850","Tazewell","40","1850",65722,273251,2878107,56406
"G5101853","1860","Virginia","510","Tucker","1853","Tucker","40","1855",11101,43559,279308,5735
"G5101855","1860","Virginia","510","Tyler","1855","Tyler","40","1859",39794,97922,1500003,35696
"G5101857","1860","Virginia","510","Upshur","1857","Upshur","40","1865",49170,101626,1665426,33161
"G5101870","1860","Virginia","510","Warren","1870","Warren","40","1870",66489,45165,2205979,44739
"G5101890","1860","Virginia","510","Warwick","1890","Warwick","40","1875",12093,25144,406250,9486
"G5101910","1860","Virginia","510","Washington","1910","Washington","40","1910",110552,140262,4123233,95392
"G5101913","1860","Virginia","510","Wayne","1913","Wayne","40","1915",29521,144839,893758,18766
"G5101917","1860","Virginia","510","Webster","1917","Webster","40","1925",5732,120137,203722,2814
"G5101930","1860","Virginia","510","Westmoreland","1930","Westmoreland","40","1930",76100,55415,1931680,47030
"G5101933","1860","Virginia","510","Wetzel","1933","Wetzel","40","1935",31332,124821,1176511,20687
"G5101937","1860","Virginia","510","Wirt","1937","Wirt","40","1945",19043,94124,579126,12042
"G5101950","1860","Virginia","510","Wise","1950","Wise","40","1950",21181,175425,506618,13648
"G5101953","1860","Virginia","510","Wood","1953","Wood","40","1955",46199,94229,1673864,37868
"G5101957","1860","Virginia","510","Wyoming","1957","Wyoming","40","1965",9923,69262,234595,7142
"G5101970","1860","Virginia","510","Wythe","1970","Wythe","40","1970",110879,163234,3793227,91461
"G5101990","1860","Virginia","510","York","1990","York","40","1990",28030,39697,1167320,27505
"G5350015","1860","Washington Territory","535","Chihallis","0015","Chihallis","73","270",739,2936,49500,2785
"G5350035","1860","Washington Territory","535","Clallam","0035","Clallam","73","90",566,4727,90300,3635
"G5350055","1860","Washington Territory","535","Clark","0055","Clark","73","110",13364,46490,428510,23336
"G5350095","1860","Washington Territory","535","Cowlitz","0095","Cowlitz","73","150",2681,16971,153400,5469
"G5350115","1860","Washington Territory","535","Island","0115","Island","73","290",,,,
"G5350135","1860","Washington Territory","535","Jefferson","0135","Jefferson","73","310",488,6978,75250,2860
"G5350155","1860","Washington Territory","535","King","0155","King","73","330",2132,12894,56150,3225
"G5350175","1860","Washington Territory","535","Kitsap","0175","Kitsap","73","350",,,,
"G5350195","1860","Washington Territory","535","Klikatat","0195","Klikatat","73","390",1222,9185,48550,6270
"G5350215","1860","Washington Territory","535","Lewis","0215","Lewis","73","410",8133,24439,287785,20745
"G5350255","1860","Washington Territory","535","Pacific","0255","Pacific","73","490",1075,6336,49400,2180
"G5350275","1860","Washington Territory","535","Pierce","0275","Pierce","73","530",15593,32788,178940,23360
"G5350355","1860","Washington Territory","535","Skamania","0355","Skamania","73","590",723,3329,17800,1193
"G5350375","1860","Washington Territory","535","Sawamish","0375","Sawamish","73","610",649,14862,69417,5808
"G5350415","1860","Washington Territory","535","Spokane","0415","Spokane","73","630",3440,8719,79300,14205
"G5350455","1860","Washington Territory","535","Thurston","0455","Thurston","73","670",23894,59515,362930,40521
"G5350475","1860","Washington Territory","535","Wahkiakum","0475","Wahkiakum","73","690",162,2598,77400,1640
"G5350495","1860","Washington Territory","535","Walla Walla","0495","Walla Walla","73","710",6902,29233,179810,32920
"G5350515","1860","Washington Territory","535","Whatcom","0515","Whatcom","73","730",106,2287,13400,250
"G5500010","1860","Wisconsin","550","Adams","0010","Adams","25","10",47404,43442,754940,43211
"G5500030","1860","Wisconsin","550","Ashland","0030","Ashland","25","30",625,14016,140350,1585
"G5500035","1860","Wisconsin","550","Bad Ax","0035","Bad Ax","25","1230",39066,108046,1295153,66729
"G5500090","1860","Wisconsin","550","Brown","0090","Brown","25","90",10149,25074,305104,18378
"G5500110","1860","Wisconsin","550","Buffalo","0110","Buffalo","25","110",13262,43695,448536,20574
"G5500130","1860","Wisconsin","550","Burnett","0130","Burnett","25","130",,,,
"G5500150","1860","Wisconsin","550","Calumet","0150","Calumet","25","150",27744,63279,970555,55722
"G5500170","1860","Wisconsin","550","Chippewa","0170","Chippewa","25","170",4312,6412,93650,3656
"G5500190","1860","Wisconsin","550","Clark","0190","Clark","25","190",2173,17224,107015,4621
"G5500210","1860","Wisconsin","550","Columbia","0210","Columbia","25","210",185548,152859,5663789,248897
"G5500230","1860","Wisconsin","550","Crawford","0230","Crawford","25","230",9731,31322,378859,21202
"G5500235","1860","Wisconsin","550","Dallas","0235","Dallas","25","50",,,,
"G5500250","1860","Wisconsin","550","Dane","0250","Dane","25","250",279124,301566,9423494,402566
"G5500270","1860","Wisconsin","550","Dodge","0270","Dodge","25","270",235642,184009,8589664,362819
"G5500290","1860","Wisconsin","550","Door","0290","Door","25","290",2343,14566,93152,3081
"G5500310","1860","Wisconsin","550","Douglas","0310","Douglas","25","310",287,3125,35300,685
"G5500330","1860","Wisconsin","550","Dunn","0330","Dunn","25","330",7308,20306,209330,11837
"G5500350","1860","Wisconsin","550","Eau Claire","0350","Eau Claire","25","350",8358,22625,288390,15926
"G5500390","1860","Wisconsin","550","Fond du Lac","0390","Fond Du Lac","25","390",225299,122217,6803384,268322
"G5500430","1860","Wisconsin","550","Grant","0430","Grant","25","430",163551,238954,5001359,284991
"G5500450","1860","Wisconsin","550","Green","0450","Green","25","450",190229,122639,5061339,241438
"G5500470","1860","Wisconsin","550","Green Lake","0470","Green Lake","25","470",85386,72177,3216900,136065
"G5500490","1860","Wisconsin","550","Iowa","0490","Iowa","25","490",80618,189722,2808453,173545
"G5500530","1860","Wisconsin","550","Jackson","0530","Jackson","25","530",15263,38780,471490,24283
"G5500550","1860","Wisconsin","550","Jefferson","0550","Jefferson","25","550",189611,93266,5057531,203997
